Exemplar_Size,Task 2,Task 3,Task 4,Method
100,0.9941520467836256,1.0,1.0,EWC_Replay
100,0.9882352941176472,0.9705882352941178,1.0,EWC_Replay
100,0.9658119658119658,1.0,0.9855072463768118,EWC_Replay
100,0.9893617021276596,1.0,0.9895833333333336,EWC_Replay
100,1.0,0.9797979797979798,1.0,EWC_Replay
100,0.9883040935672516,0.9797979797979798,0.9607843137254902,EWC_Replay
100,0.9802955665024632,1.0,1.0,EWC_Replay
100,1.0,1.0,1.0,EWC_Replay
100,1.0,1.0,0.9901960784313728,EWC_Replay
100,0.9883040935672516,1.0,0.9797979797979798,EWC_Replay
100,0.9882352941176472,1.0,1.0,EWC_Replay
100,0.9658119658119658,0.9710144927536232,1.0,EWC_Replay
100,1.0,1.0,1.0,EWC_Replay
100,0.9824561403508772,0.9710144927536232,1.0,EWC_Replay
100,1.0,0.9855072463768118,0.9705882352941178,EWC_Replay
100,1.0,1.0,0.9710144927536232,EWC_Replay
100,1.0,0.9797979797979798,1.0,EWC_Replay
100,0.9702380952380952,1.0,1.0,EWC_Replay
100,0.9879518072289156,0.9705882352941178,0.9895833333333336,EWC_Replay
100,1.0,0.9797979797979798,1.0,EWC_Replay
100,0.98,1.0,0.9607843137254902,EWC_Replay
100,0.985,0.9710144927536232,1.0,EWC_Replay
100,0.988095238095238,1.0,1.0,EWC_Replay
100,0.9919678714859438,0.9797979797979798,0.9705882352941178,EWC_Replay
100,0.9959839357429718,0.9607843137254902,0.9895833333333336,EWC_Replay
100,0.990990990990991,0.9797979797979798,1.0,EWC_Replay
100,0.9919678714859438,0.9797979797979798,1.0,EWC_Replay
100,0.9850746268656716,0.9710144927536232,0.9901960784313728,EWC_Replay
100,1.0,1.0,1.0,EWC_Replay
100,0.9898477157360408,0.9607843137254902,1.0,EWC_Replay
299,0.9941520467836256,1.0,1.0,EWC_Replay
299,0.9882352941176472,1.0,1.0,EWC_Replay
299,0.9743589743589745,1.0,0.9710144927536232,EWC_Replay
299,0.9858156028368794,0.9565217391304348,0.9895833333333336,EWC_Replay
299,1.0,0.9797979797979798,1.0,EWC_Replay
299,1.0,0.9797979797979798,0.9509803921568628,EWC_Replay
299,0.9753694581280788,1.0,1.0,EWC_Replay
299,1.0,1.0,1.0,EWC_Replay
299,1.0,1.0,0.9607843137254902,EWC_Replay
299,0.9883040935672516,1.0,0.9696969696969696,EWC_Replay
299,0.9882352941176472,1.0,0.9944444444444444,EWC_Replay
299,0.9487179487179488,0.9710144927536232,1.0,EWC_Replay
299,1.0,1.0,0.9607843137254902,EWC_Replay
299,0.9649122807017544,0.9710144927536232,1.0,EWC_Replay
299,1.0,0.9710144927536232,0.9607843137254902,EWC_Replay
299,0.9913793103448276,1.0,0.9855072463768118,EWC_Replay
299,1.0,0.9696969696969696,1.0,EWC_Replay
299,0.9642857142857144,1.0,1.0,EWC_Replay
299,0.9839357429718876,0.9607843137254902,0.9895833333333336,EWC_Replay
299,1.0,0.9797979797979798,1.0,EWC_Replay
299,0.98,1.0,0.9607843137254902,EWC_Replay
299,0.99,0.9710144927536232,1.0,EWC_Replay
299,0.9702380952380952,1.0,1.0,EWC_Replay
299,0.9919678714859438,0.9696969696969696,0.9509803921568628,EWC_Replay
299,0.9919678714859438,0.9607843137254902,0.9895833333333336,EWC_Replay
299,1.0,0.98989898989899,1.0,EWC_Replay
299,0.9959839357429718,0.9696969696969696,1.0,EWC_Replay
299,0.9850746268656716,0.9855072463768118,0.9509803921568628,EWC_Replay
299,1.0,0.9333333333333332,0.9944444444444444,EWC_Replay
299,1.0,0.9509803921568628,1.0,EWC_Replay
894,0.9941520467836256,1.0,1.0,EWC_Replay
