Exemplar_Size,Method,Task 4
100,EWC_Replay,0.3182957393483709
100,EWC_Replay,0.2619047619047619
100,EWC_Replay,0.3571428571428571
100,EWC_Replay,0.2030075187969924
100,EWC_Replay,0.3446115288220551
100,EWC_Replay,0.3583959899749373
100,EWC_Replay,0.2218045112781954
100,EWC_Replay,0.0802005012531328
100,EWC_Replay,0.2756892230576441
100,EWC_Replay,0.3408521303258145
100,EWC_Replay,0.2619047619047619
100,EWC_Replay,0.238095238095238
100,EWC_Replay,0.2167919799498746
100,EWC_Replay,0.3182957393483709
100,EWC_Replay,0.3872180451127819
100,EWC_Replay,0.213032581453634
100,EWC_Replay,0.4674185463659148
100,EWC_Replay,0.0488721804511278
100,EWC_Replay,0.200501253132832
100,EWC_Replay,0.4223057644110276
100,EWC_Replay,0.2155388471177944
100,EWC_Replay,0.4022556390977443
100,EWC_Replay,0.175438596491228
100,EWC_Replay,0.2468671679197994
100,EWC_Replay,0.2030075187969924
100,EWC_Replay,0.5538847117794486
100,EWC_Replay,0.4197994987468672
100,EWC_Replay,0.4135338345864661
100,EWC_Replay,0.2468671679197994
100,EWC_Replay,0.2155388471177944
303,EWC_Replay,0.2568922305764411
303,EWC_Replay,0.2819548872180451
303,EWC_Replay,0.3070175438596491
303,EWC_Replay,0.1954887218045112
303,EWC_Replay,0.1992481203007518
303,EWC_Replay,0.4837092731829573
303,EWC_Replay,0.2406015037593984
303,EWC_Replay,0.150375939849624
303,EWC_Replay,0.3746867167919799
303,EWC_Replay,0.3132832080200501
303,EWC_Replay,0.3859649122807017
303,EWC_Replay,0.3759398496240601
303,EWC_Replay,0.2456140350877192
303,EWC_Replay,0.2305764411027568
303,EWC_Replay,0.3909774436090225
303,EWC_Replay,0.3020050125313283
303,EWC_Replay,0.3984962406015037
303,EWC_Replay,0.1353383458646616
303,EWC_Replay,0.2218045112781954
303,EWC_Replay,0.2969924812030075
303,EWC_Replay,0.3884711779448621
303,EWC_Replay,0.2869674185463659
303,EWC_Replay,0.2919799498746867
303,EWC_Replay,0.2919799498746867
303,EWC_Replay,0.2180451127819548
303,EWC_Replay,0.2994987468671679
303,EWC_Replay,0.2656641604010025
303,EWC_Replay,0.4486215538847117
303,EWC_Replay,0.3045112781954887
303,EWC_Replay,0.3057644110275689
921,EWC_Replay,0.3521303258145363
921,EWC_Replay,0.3345864661654135
921,EWC_Replay,0.3822055137844611
921,EWC_Replay,0.4260651629072681
921,EWC_Replay,0.3295739348370927
921,EWC_Replay,0.3395989974937343
921,EWC_Replay,0.2280701754385964
921,EWC_Replay,0.1278195488721804
921,EWC_Replay,0.4436090225563909
921,EWC_Replay,0.1954887218045112
921,EWC_Replay,0.3746867167919799
921,EWC_Replay,0.3220551378446115
921,EWC_Replay,0.4799498746867168
921,EWC_Replay,0.2994987468671679
921,EWC_Replay,0.2857142857142857
921,EWC_Replay,0.3822055137844611
921,EWC_Replay,0.4561403508771929
921,EWC_Replay,0.3433583959899749
921,EWC_Replay,0.2117794486215538
921,EWC_Replay,0.3634085213032581
921,EWC_Replay,0.3283208020050125
921,EWC_Replay,0.4411027568922305
921,EWC_Replay,0.4160401002506265
921,EWC_Replay,0.3984962406015037
921,EWC_Replay,0.2431077694235588
921,EWC_Replay,0.3596491228070175
921,EWC_Replay,0.4060150375939849
921,EWC_Replay,0.2807017543859649
921,EWC_Replay,0.3220551378446115
921,EWC_Replay,0.2305764411027568
2795,EWC_Replay,0.3421052631578947
2795,EWC_Replay,0.3496240601503759
2795,EWC_Replay,0.3922305764411027
2795,EWC_Replay,0.2807017543859649
2795,EWC_Replay,0.2218045112781954
2795,EWC_Replay,0.3370927318295739
2795,EWC_Replay,0.2744360902255639
2795,EWC_Replay,0.081453634085213
2795,EWC_Replay,0.4060150375939849
2795,EWC_Replay,0.3546365914786967
2795,EWC_Replay,0.3558897243107769
2795,EWC_Replay,0.5275689223057645
2795,EWC_Replay,0.3922305764411027
2795,EWC_Replay,0.2769423558897243
2795,EWC_Replay,0.43734335839599
2795,EWC_Replay,0.3596491228070175
2795,EWC_Replay,0.3270676691729323
2795,EWC_Replay,0.3521303258145363
2795,EWC_Replay,0.3145363408521303
2795,EWC_Replay,0.3596491228070175
2795,EWC_Replay,0.3972431077694235
2795,EWC_Replay,0.3934837092731829
2795,EWC_Replay,0.3533834586466165
2795,EWC_Replay,0.2142857142857142
2795,EWC_Replay,0.3032581453634085
2795,EWC_Replay,0.2932330827067669
2795,EWC_Replay,0.4786967418546365
2795,EWC_Replay,0.3809523809523809
2795,EWC_Replay,0.3208020050125313
2795,EWC_Replay,0.2431077694235588
175,EWC_Replay,0.2907268170426065
175,EWC_Replay,0.3421052631578947
175,EWC_Replay,0.2568922305764411
175,EWC_Replay,0.2268170426065162
175,EWC_Replay,0.1992481203007518
175,EWC_Replay,0.4924812030075188
175,EWC_Replay,0.2017543859649122
175,EWC_Replay,0.1979949874686716
175,EWC_Replay,0.2819548872180451
175,EWC_Replay,0.3045112781954887
175,EWC_Replay,0.3170426065162907
175,EWC_Replay,0.3383458646616541
175,EWC_Replay,0.2481203007518796
175,EWC_Replay,0.200501253132832
175,EWC_Replay,0.462406015037594
175,EWC_Replay,0.2669172932330827
175,EWC_Replay,0.2756892230576441
175,EWC_Replay,0.2619047619047619
175,EWC_Replay,0.2343358395989974
175,EWC_Replay,0.3684210526315789
175,EWC_Replay,0.3458646616541353
175,EWC_Replay,0.3696741854636591
175,EWC_Replay,0.2719298245614035
175,EWC_Replay,0.2593984962406015
175,EWC_Replay,0.2017543859649122
175,EWC_Replay,0.3320802005012531
175,EWC_Replay,0.3283208020050125
175,EWC_Replay,0.2506265664160401
175,EWC_Replay,0.2593984962406015
175,EWC_Replay,0.2919799498746867
100,Random,0.213032581453634
100,Random,0.3583959899749373
100,Random,0.2644110275689223
100,Random,0.206766917293233
100,Random,0.2017543859649122
100,Random,0.4360902255639097
100,Random,0.2017543859649122
100,Random,0.1578947368421052
100,Random,0.2731829573934837
100,Random,0.1578947368421052
100,Random,0.2368421052631578
100,Random,0.2017543859649122
100,Random,0.3258145363408521
100,Random,0.2280701754385964
100,Random,0.3483709273182957
100,Random,0.2042606516290726
100,Random,0.2669172932330827
100,Random,0.2644110275689223
100,Random,0.2042606516290726
100,Random,0.4298245614035088
100,Random,0.2944862155388471
100,Random,0.2543859649122807
100,Random,0.238095238095238
100,Random,0.4924812030075188
100,Random,0.2857142857142857
100,Random,0.4035087719298245
100,Random,0.3621553884711779
100,Random,0.3383458646616541
100,Random,0.2205513784461152
100,Random,0.219298245614035
303,Random,0.4548872180451128
303,Random,0.2556390977443609
303,Random,0.3609022556390977
303,Random,0.2268170426065162
303,Random,0.2406015037593984
303,Random,0.3796992481203007
303,Random,0.2117794486215538
303,Random,0.156641604010025
303,Random,0.3408521303258145
303,Random,0.2581453634085213
303,Random,0.3546365914786967
303,Random,0.3446115288220551
303,Random,0.3358395989974937
303,Random,0.3333333333333333
303,Random,0.3358395989974937
303,Random,0.3571428571428571
303,Random,0.4147869674185463
303,Random,0.3897243107769423
303,Random,0.231829573934837
303,Random,0.3408521303258145
303,Random,0.2343358395989974
303,Random,0.462406015037594
303,Random,0.2606516290726817
303,Random,0.4298245614035088
303,Random,0.2280701754385964
303,Random,0.4298245614035088
303,Random,0.3684210526315789
303,Random,0.3508771929824561
303,Random,0.3157894736842105
303,Random,0.3095238095238095
921,Random,0.3057644110275689
921,Random,0.2142857142857142
921,Random,0.3634085213032581
921,Random,0.2205513784461152
921,Random,0.1979949874686716
921,Random,0.4323308270676692
921,Random,0.3646616541353383
921,Random,0.2706766917293233
921,Random,0.4461152882205513
921,Random,0.2781954887218045
921,Random,0.4385964912280701
921,Random,0.4273182957393484
921,Random,0.3546365914786967
921,Random,0.3533834586466165
921,Random,0.2869674185463659
921,Random,0.3208020050125313
921,Random,0.4135338345864661
921,Random,0.3759398496240601
921,Random,0.3057644110275689
921,Random,0.4411027568922305
921,Random,0.2531328320802005
921,Random,0.3020050125313283
921,Random,0.2919799498746867
921,Random,0.3822055137844611
921,Random,0.3471177944862155
921,Random,0.5964912280701754
921,Random,0.3997493734335839
921,Random,0.3020050125313283
921,Random,0.3182957393483709
921,Random,0.206766917293233
2795,Random,0.3997493734335839
2795,Random,0.2468671679197994
2795,Random,0.3746867167919799
2795,Random,0.2218045112781954
2795,Random,0.3120300751879699
2795,Random,0.5388471177944862
2795,Random,0.3696741854636591
2795,Random,0.225563909774436
2795,Random,0.4060150375939849
2795,Random,0.219298245614035
2795,Random,0.3746867167919799
2795,Random,0.2581453634085213
2795,Random,0.3546365914786967
2795,Random,0.3984962406015037
2795,Random,0.3433583959899749
2795,Random,0.4147869674185463
2795,Random,0.4235588972431077
2795,Random,0.3872180451127819
2795,Random,0.3383458646616541
2795,Random,0.3471177944862155
2795,Random,0.3195488721804511
2795,Random,0.4035087719298245
2795,Random,0.4473684210526316
2795,Random,0.4235588972431077
2795,Random,0.2105263157894736
2795,Random,0.4310776942355889
2795,Random,0.3959899749373433
2795,Random,0.2706766917293233
2795,Random,0.3684210526315789
2795,Random,0.2343358395989974
175,Random,0.4360902255639097
175,Random,0.2456140350877192
175,Random,0.2907268170426065
175,Random,0.2030075187969924
175,Random,0.3220551378446115
175,Random,0.3546365914786967
175,Random,0.3333333333333333
175,Random,0.1152882205513784
175,Random,0.3872180451127819
175,Random,0.1804511278195488
175,Random,0.3308270676691729
175,Random,0.3984962406015037
175,Random,0.2894736842105263
175,Random,0.2030075187969924
175,Random,0.2669172932330827
175,Random,0.3847117794486215
175,Random,0.3370927318295739
175,Random,0.194235588972431
175,Random,0.2243107769423558
175,Random,0.4548872180451128
175,Random,0.4636591478696741
175,Random,0.3283208020050125
175,Random,0.206766917293233
175,Random,0.2807017543859649
175,Random,0.2080200501253132
175,Random,0.4837092731829573
175,Random,0.3671679197994987
175,Random,0.3458646616541353
175,Random,0.3007518796992481
175,Random,0.2719298245614035
100,iCaRL,0.2468671679197994
100,iCaRL,0.3208020050125313
100,iCaRL,0.2769423558897243
100,iCaRL,0.3258145363408521
100,iCaRL,0.1979949874686716
100,iCaRL,0.162907268170426
100,iCaRL,0.2080200501253132
100,iCaRL,0.1641604010025062
100,iCaRL,0.2556390977443609
100,iCaRL,0.2117794486215538
100,iCaRL,0.3120300751879699
100,iCaRL,0.2832080200501253
100,iCaRL,0.2556390977443609
100,iCaRL,0.2017543859649122
100,iCaRL,0.3583959899749373
100,iCaRL,0.2769423558897243
100,iCaRL,0.3320802005012531
100,iCaRL,0.2468671679197994
100,iCaRL,0.1992481203007518
100,iCaRL,0.2832080200501253
100,iCaRL,0.3847117794486215
100,iCaRL,0.3007518796992481
100,iCaRL,0.3847117794486215
100,iCaRL,0.1892230576441102
100,iCaRL,0.2030075187969924
100,iCaRL,0.2543859649122807
100,iCaRL,0.3847117794486215
100,iCaRL,0.3057644110275689
100,iCaRL,0.175438596491228
100,iCaRL,0.1766917293233082
303,iCaRL,0.2518796992481203
303,iCaRL,0.2493734335839598
303,iCaRL,0.1528822055137844
303,iCaRL,0.219298245614035
303,iCaRL,0.3333333333333333
303,iCaRL,0.3170426065162907
303,iCaRL,0.1954887218045112
303,iCaRL,0.112781954887218
303,iCaRL,0.2468671679197994
303,iCaRL,0.2994987468671679
303,iCaRL,0.3433583959899749
303,iCaRL,0.4085213032581453
303,iCaRL,0.2493734335839598
303,iCaRL,0.2092731829573934
303,iCaRL,0.3421052631578947
303,iCaRL,0.2944862155388471
303,iCaRL,0.1917293233082706
303,iCaRL,0.2080200501253132
303,iCaRL,0.2456140350877192
303,iCaRL,0.3746867167919799
303,iCaRL,0.1979949874686716
303,iCaRL,0.1867167919799498
303,iCaRL,0.2493734335839598
303,iCaRL,0.2619047619047619
303,iCaRL,0.1729323308270676
303,iCaRL,0.4072681704260651
303,iCaRL,0.3822055137844611
303,iCaRL,0.244360902255639
303,iCaRL,0.1654135338345864
303,iCaRL,0.3759398496240601
921,iCaRL,0.3208020050125313
921,iCaRL,0.2706766917293233
921,iCaRL,0.3283208020050125
921,iCaRL,0.2418546365914786
921,iCaRL,0.3082706766917293
921,iCaRL,0.3007518796992481
921,iCaRL,0.2017543859649122
921,iCaRL,0.1917293233082706
921,iCaRL,0.3157894736842105
921,iCaRL,0.3070175438596491
921,iCaRL,0.181704260651629
921,iCaRL,0.231829573934837
921,iCaRL,0.2493734335839598
921,iCaRL,0.1979949874686716
921,iCaRL,0.2493734335839598
921,iCaRL,0.2092731829573934
921,iCaRL,0.2756892230576441
921,iCaRL,0.1854636591478696
921,iCaRL,0.1892230576441102
921,iCaRL,0.2807017543859649
921,iCaRL,0.2431077694235588
921,iCaRL,0.3496240601503759
921,iCaRL,0.2368421052631578
921,iCaRL,0.3195488721804511
921,iCaRL,0.2769423558897243
921,iCaRL,0.3759398496240601
921,iCaRL,0.1340852130325814
921,iCaRL,0.2631578947368421
921,iCaRL,0.2769423558897243
921,iCaRL,0.3170426065162907
2795,iCaRL,0.2055137844611528
2795,iCaRL,0.3220551378446115
2795,iCaRL,0.2581453634085213
