Exemplar_Size,Method,Task 3
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,0.9696969696969696
100,EWC_Replay,0.9917355371900828
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,0.98989898989899
100,EWC_Replay,1.0
100,EWC_Replay,0.9230769230769232
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,0.9230769230769232
100,EWC_Replay,0.9809523809523808
100,EWC_Replay,1.0
100,EWC_Replay,0.9230769230769232
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,1.0
100,EWC_Replay,0.9813084112149532
100,EWC_Replay,1.0
100,EWC_Replay,0.9814814814814816
100,EWC_Replay,1.0
100,EWC_Replay,0.9714285714285714
100,EWC_Replay,1.0
100,EWC_Replay,1.0
303,EWC_Replay,0.9813084112149532
303,EWC_Replay,1.0
303,EWC_Replay,1.0
303,EWC_Replay,1.0
303,EWC_Replay,0.9587628865979382
303,EWC_Replay,0.9690721649484536
303,EWC_Replay,0.9393939393939394
303,EWC_Replay,1.0
303,EWC_Replay,0.9834710743801652
303,EWC_Replay,0.9896907216494846
303,EWC_Replay,1.0
303,EWC_Replay,0.9494949494949496
303,EWC_Replay,1.0
303,EWC_Replay,1.0
303,EWC_Replay,1.0
303,EWC_Replay,1.0
303,EWC_Replay,0.9230769230769232
303,EWC_Replay,0.9333333333333332
303,EWC_Replay,0.9906542056074767
303,EWC_Replay,0.9230769230769232
303,EWC_Replay,1.0
303,EWC_Replay,1.0
303,EWC_Replay,0.9809523809523808
303,EWC_Replay,0.97196261682243
303,EWC_Replay,0.9906542056074767
303,EWC_Replay,0.9938271604938272
303,EWC_Replay,1.0
303,EWC_Replay,0.9333333333333332
303,EWC_Replay,0.979381443298969
303,EWC_Replay,1.0
921,EWC_Replay,0.9626168224299066
921,EWC_Replay,0.9893617021276596
921,EWC_Replay,0.9230769230769232
921,EWC_Replay,1.0
921,EWC_Replay,0.9896907216494846
921,EWC_Replay,0.9587628865979382
921,EWC_Replay,0.9696969696969696
921,EWC_Replay,0.975206611570248
921,EWC_Replay,1.0
921,EWC_Replay,0.979381443298969
921,EWC_Replay,1.0
921,EWC_Replay,0.9494949494949496
921,EWC_Replay,0.9690721649484536
921,EWC_Replay,0.9230769230769232
921,EWC_Replay,0.9893617021276596
921,EWC_Replay,0.9893617021276596
921,EWC_Replay,0.9230769230769232
921,EWC_Replay,0.923809523809524
921,EWC_Replay,1.0
921,EWC_Replay,0.9230769230769232
921,EWC_Replay,1.0
921,EWC_Replay,1.0
921,EWC_Replay,0.9333333333333332
921,EWC_Replay,0.9626168224299066
921,EWC_Replay,0.9906542056074767
921,EWC_Replay,0.9753086419753086
921,EWC_Replay,0.9626168224299066
921,EWC_Replay,0.9333333333333332
921,EWC_Replay,0.9896907216494846
921,EWC_Replay,1.0
2795,EWC_Replay,0.9532710280373832
2795,EWC_Replay,0.9893617021276596
2795,EWC_Replay,1.0
2795,EWC_Replay,1.0
2795,EWC_Replay,0.9896907216494846
2795,EWC_Replay,0.979381443298969
2795,EWC_Replay,0.9696969696969696
2795,EWC_Replay,0.9586776859504132
2795,EWC_Replay,0.975206611570248
2795,EWC_Replay,0.9690721649484536
2795,EWC_Replay,0.9893617021276596
2795,EWC_Replay,0.9393939393939394
2795,EWC_Replay,0.979381443298969
2795,EWC_Replay,0.9230769230769232
2795,EWC_Replay,0.9893617021276596
2795,EWC_Replay,1.0
2795,EWC_Replay,0.6923076923076923
2795,EWC_Replay,0.923809523809524
2795,EWC_Replay,0.9906542056074767
2795,EWC_Replay,0.6923076923076923
2795,EWC_Replay,1.0
2795,EWC_Replay,0.9893617021276596
2795,EWC_Replay,0.923809523809524
2795,EWC_Replay,0.9626168224299066
2795,EWC_Replay,0.9813084112149532
2795,EWC_Replay,0.969135802469136
2795,EWC_Replay,0.9626168224299066
2795,EWC_Replay,0.923809523809524
2795,EWC_Replay,0.9896907216494846
2795,EWC_Replay,0.9893617021276596
215,EWC_Replay,1.0
215,EWC_Replay,1.0
215,EWC_Replay,1.0
215,EWC_Replay,1.0
215,EWC_Replay,0.9896907216494846
215,EWC_Replay,0.979381443298969
215,EWC_Replay,0.9494949494949496
215,EWC_Replay,0.9834710743801652
