method,exemplar_size,each_exemplar_time,whole_exemplar_time,each_task_time,whole_task_time,total_time
VAE_BBox,100,5.740819967036583,17.22245990110975,5.126775550500802,15.3803266515024,32.60278655261215
VAE_Filter,100,5.5537766751706314,16.661330025511898,4.97691339341689,14.930740180250671,31.592070205762568
VAE_GMM,100,5.979240567644574,17.937721702933725,5.17107144648154,15.51321433944462,33.450936042378345
VAE_BBox,191,5.740819967036583,17.22245990110975,5.126775550500802,15.3803266515024,32.60278655261215
VAE_Filter,191,5.5537766751706314,16.661330025511898,4.97691339341689,14.930740180250671,31.592070205762568
VAE_GMM,191,5.979240567644574,17.937721702933725,5.17107144648154,15.51321433944462,33.450936042378345
VAE_BBox,366,5.740819967036583,17.22245990110975,5.126775550500802,15.3803266515024,32.60278655261215
VAE_Filter,366,5.5537766751706314,16.661330025511898,4.97691339341689,14.930740180250671,31.592070205762568
VAE_GMM,366,5.979240567644574,17.937721702933725,5.17107144648154,15.51321433944462,33.450936042378345
VAE_BBox,699,5.740819967036583,17.22245990110975,5.126775550500802,15.3803266515024,32.60278655261215
VAE_Filter,699,5.5537766751706314,16.661330025511898,4.97691339341689,14.930740180250671,31.592070205762568
VAE_GMM,699,5.979240567644574,17.937721702933725,5.17107144648154,15.51321433944462,33.450936042378345
VAE_BBox,135,5.740819967036583,17.22245990110975,5.126775550500802,15.3803266515024,32.60278655261215
VAE_Filter,135,5.5537766751706314,16.661330025511898,4.97691339341689,14.930740180250671,31.592070205762568
VAE_GMM,135,5.979240567644574,17.937721702933725,5.17107144648154,15.51321433944462,33.450936042378345
EWC_Replay,100,1.1245673529224265,3.373702058767279,0.06547227038277517,0.1964168111483256,3.5701188699156043
EWC_Replay,135,1.187774212302433,3.5633226369072992,0.02885481176276996,0.08656443528831001,3.649887072195609
EWC_Replay,191,1.201134204984539,3.6034026149536174,0.07762852529270774,0.23288557587812342,3.8362881908317408
EWC_Replay,366,1.2653858785883145,3.7961576357649434,0.08154599658868926,0.2446379897660679,4.040795625531011
EWC_Replay,699,1.3010982524665695,3.9032947573997077,0.08084153273453307,0.24252459820359942,4.145819355603307
LUCIR,100,1.1552445961038271,3.465733788311481,0.42759779457416797,1.2827933837225038,4.7485271720339846
LUCIR,135,1.5640518314805294,4.692155494441589,0.3960851238585181,1.1882553715755542,5.880410866017143
LUCIR,191,1.2289389416782392,3.6868168250347173,0.4357272518095042,1.307181755428513,4.993998580463231
LUCIR,366,1.2928356688580025,3.878507006574008,0.45166892320193625,1.3550067696058088,5.233513776179817
LUCIR,699,1.3803414899773068,4.141024469931921,0.468633161002977,1.4058994830089309,5.546923952940851
Random,100,0.6972087783035305,2.0916263349105915,0.08788590032193391,0.2636577009658018,2.355284035876393
Random,135,0.7284202068050704,2.1852606204152107,0.02989227401713528,0.08967682205140588,2.2749374424666167
Random,191,0.7209464108902546,2.162839232670764,0.09556245569553638,0.2866873670866092,2.449526599757373
Random,366,0.7525959983771596,2.257787995131479,0.09184030133265032,0.27552090399795104,2.53330889912943
Random,699,0.7827524733708962,2.3482574201126893,0.08960425756457777,0.2688127726937334,2.617070192806423
iCaRL,100,0.8060676422218481,2.4182029266655443,0.42656733270320635,1.2797019981096187,3.697904924775163
iCaRL,135,1.2343894991444218,3.703168497433265,0.4195555585126082,1.2586666755378246,4.96183517297109
iCaRL,191,0.802851533782151,2.408554601346453,0.43461912945740744,1.3038573883722226,3.712411989718676
iCaRL,366,0.7912096724024524,2.3736290172073575,0.45289051264800395,1.3586715379440122,3.7323005551513697
iCaRL,699,0.7955361513772772,2.3866084541318315,0.4704820415522488,1.4114461246567467,3.7980545787885784
