Exemplar_Size,Task 2,Task 3,Method
100,0.0,0.0363036303630363,EWC_Replay
100,0.0333333333333333,0.1628664495114006,EWC_Replay
100,0.2484472049689441,0.1357142857142857,EWC_Replay
100,0.06,0.0903010033444816,EWC_Replay
100,0.0097560975609756,0.0031347962382445,EWC_Replay
100,0.1243243243243243,0.1237113402061855,EWC_Replay
100,0.2678571428571428,0.1978021978021978,EWC_Replay
100,0.2102272727272727,0.0878378378378378,EWC_Replay
100,0.3413461538461538,0.2457912457912457,EWC_Replay
100,0.0429447852760736,0.0167224080267558,EWC_Replay
100,0.0054347826086956,0.0107913669064748,EWC_Replay
100,0.0416666666666666,0.0797101449275362,EWC_Replay
100,0.0886075949367088,0.135593220338983,EWC_Replay
100,0.1576086956521739,0.1784511784511784,EWC_Replay
100,0.0738916256157635,0.1476510067114094,EWC_Replay
100,0.0397727272727272,0.1237785016286645,EWC_Replay
100,0.2823529411764706,0.1423487544483986,EWC_Replay
100,0.1024096385542168,0.1661016949152542,EWC_Replay
100,0.3210526315789474,0.2173913043478261,EWC_Replay
100,0.1105263157894736,0.0662251655629139,EWC_Replay
100,0.2264150943396226,0.0942760942760942,EWC_Replay
100,0.0538922155688622,0.0571428571428571,EWC_Replay
100,0.205607476635514,0.1180327868852459,EWC_Replay
100,0.1319796954314721,0.1237113402061855,EWC_Replay
100,0.1,0.0986394557823129,EWC_Replay
100,0.0112359550561797,0.0337837837837837,EWC_Replay
100,0.2311827956989247,0.1371237458193979,EWC_Replay
100,0.095,0.1036789297658862,EWC_Replay
100,0.0261780104712041,0.1052631578947368,EWC_Replay
100,0.3035714285714285,0.1633333333333333,EWC_Replay
235,0.3532338308457711,0.066006600660066,EWC_Replay
235,0.1761904761904762,0.2182410423452769,EWC_Replay
235,0.1366459627329192,0.0107142857142857,EWC_Replay
235,0.16,0.2441471571906354,EWC_Replay
235,0.1658536585365853,0.0940438871473354,EWC_Replay
235,0.1459459459459459,0.0790378006872852,EWC_Replay
235,0.3511904761904761,0.2783882783882784,EWC_Replay
235,0.25,0.1385135135135135,EWC_Replay
235,0.0096153846153846,0.1279461279461279,EWC_Replay
235,0.1779141104294478,0.2006688963210702,EWC_Replay
235,0.0434782608695652,0.0575539568345323,EWC_Replay
235,0.0178571428571428,0.1594202898550724,EWC_Replay
235,0.3544303797468354,0.1728813559322033,EWC_Replay
235,0.1576086956521739,0.0774410774410774,EWC_Replay
235,0.2216748768472906,0.2416107382550336,EWC_Replay
235,0.0568181818181818,0.1302931596091205,EWC_Replay
235,0.2823529411764706,0.1779359430604982,EWC_Replay
235,0.216867469879518,0.1728813559322033,EWC_Replay
235,0.2052631578947369,0.1638795986622073,EWC_Replay
235,0.1263157894736842,0.1721854304635761,EWC_Replay
235,0.3584905660377358,0.1919191919191919,EWC_Replay
235,0.2215568862275449,0.0857142857142857,EWC_Replay
235,0.1728971962616822,0.121311475409836,EWC_Replay
235,0.0456852791878172,0.1615120274914089,EWC_Replay
235,0.1888888888888888,0.0986394557823129,EWC_Replay
235,0.3932584269662921,0.1081081081081081,EWC_Replay
235,0.1774193548387097,0.0836120401337792,EWC_Replay
235,0.29,0.1270903010033444,EWC_Replay
235,0.0680628272251308,0.1809210526315789,EWC_Replay
235,0.3154761904761904,0.1766666666666667,EWC_Replay
554,0.0199004975124378,0.0858085808580858,EWC_Replay
554,0.319047619047619,0.1726384364820846,EWC_Replay
554,0.1863354037267081,0.0642857142857142,EWC_Replay
554,0.13,0.0769230769230769,EWC_Replay
554,0.024390243902439,0.1786833855799373,EWC_Replay
554,0.3135135135135135,0.2474226804123711,EWC_Replay
554,0.25,0.2051282051282051,EWC_Replay
