Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Method
100,0.8591549295774648,0.6965174129353234,0.3823529411764705,0.1505376344086021,EWC_Replay
100,0.7938144329896907,0.4904761904761904,0.4941176470588235,0.1801075268817204,EWC_Replay
100,0.9154929577464788,0.5093167701863354,0.5250737463126843,0.1881720430107527,EWC_Replay
100,0.9552238805970148,0.635,0.4926253687315634,0.1586021505376344,EWC_Replay
100,0.9726027397260274,0.6439024390243903,0.4159544159544159,0.1370967741935483,EWC_Replay
100,0.967032967032967,0.5783783783783784,0.4548192771084337,0.2688172043010752,EWC_Replay
100,0.9710144927536232,0.5357142857142857,0.4536741214057508,0.293010752688172,EWC_Replay
100,0.953846153846154,0.7102272727272727,0.5608308605341247,0.1827956989247312,EWC_Replay
100,0.9594594594594594,0.4759615384615384,0.3283132530120481,0.1935483870967742,EWC_Replay
100,0.9264705882352942,0.5276073619631901,0.5088235294117647,0.3198924731182795,EWC_Replay
100,0.9154929577464788,0.5815217391304348,0.3865814696485623,0.3494623655913978,EWC_Replay
100,0.8333333333333334,0.7619047619047619,0.5303514376996805,0.3440860215053763,EWC_Replay
100,0.9692307692307692,0.5379746835443038,0.552870090634441,0.2123655913978494,EWC_Replay
100,0.9861111111111112,0.9021739130434784,0.4550898203592814,0.3064516129032258,EWC_Replay
100,0.98989898989899,0.4778325123152709,0.3834808259587021,0.1962365591397849,EWC_Replay
100,0.9746835443037974,0.5568181818181818,0.495575221238938,0.1586021505376344,EWC_Replay
100,0.9746835443037974,0.6235294117647059,0.5463258785942492,0.3440860215053763,EWC_Replay
100,0.9322033898305084,0.6445783132530121,0.4821428571428571,0.3413978494623655,EWC_Replay
100,0.9625,0.5947368421052631,0.5,0.2553763440860215,EWC_Replay
100,0.9298245614035088,0.7157894736842105,0.4176470588235294,0.3387096774193548,EWC_Replay
100,0.9298245614035088,0.6415094339622641,0.572289156626506,0.2580645161290322,EWC_Replay
100,0.8783783783783784,0.5089820359281437,0.4792332268370607,0.2849462365591398,EWC_Replay
100,0.918918918918919,0.6869158878504673,0.3205882352941177,0.2177419354838709,EWC_Replay
100,0.9692307692307692,0.7208121827411168,0.4006024096385542,0.293010752688172,EWC_Replay
100,0.946808510638298,0.3888888888888889,0.4820359281437126,0.2661290322580645,EWC_Replay
100,0.9705882352941176,0.5730337078651685,0.4094955489614243,0.1962365591397849,EWC_Replay
100,0.9264705882352942,0.521505376344086,0.4911764705882352,0.2231182795698924,EWC_Replay
100,0.9315068493150684,0.585,0.4006024096385542,0.3413978494623655,EWC_Replay
100,0.8247422680412371,0.4554973821989528,0.4017857142857143,0.2150537634408602,EWC_Replay
100,0.9594594594594594,0.5714285714285714,0.4352941176470588,0.1182795698924731,EWC_Replay
235,0.8450704225352113,0.736318407960199,0.3852941176470588,0.2177419354838709,EWC_Replay
235,0.8350515463917526,0.4904761904761904,0.5088235294117647,0.3682795698924731,EWC_Replay
235,0.9154929577464788,0.5403726708074534,0.56047197640118,0.1774193548387097,EWC_Replay
235,0.9402985074626866,0.63,0.415929203539823,0.2688172043010752,EWC_Replay
235,0.958904109589041,0.5853658536585366,0.4814814814814814,0.1451612903225806,EWC_Replay
235,0.956043956043956,0.4918918918918919,0.4548192771084337,0.325268817204301,EWC_Replay
235,0.9420289855072465,0.5,0.5878594249201278,0.3790322580645161,EWC_Replay
235,0.9230769230769232,0.8352272727272727,0.4925816023738872,0.2849462365591398,EWC_Replay
235,0.9594594594594594,0.5528846153846154,0.4487951807228915,0.2956989247311828,EWC_Replay
235,0.9264705882352942,0.4601226993865031,0.5764705882352941,0.2446236559139785,EWC_Replay
235,0.8873239436619719,0.6141304347826086,0.4568690095846645,0.2983870967741935,EWC_Replay
235,0.8148148148148148,0.8154761904761905,0.5623003194888179,0.3951612903225806,EWC_Replay
235,0.9384615384615383,0.6645569620253164,0.5709969788519638,0.2258064516129032,EWC_Replay
235,0.9861111111111112,0.7336956521739131,0.3802395209580838,0.2365591397849462,EWC_Replay
235,0.98989898989899,0.5911330049261084,0.4572271386430678,0.2123655913978494,EWC_Replay
235,0.9620253164556962,0.4886363636363636,0.4837758112094395,0.2284946236559139,EWC_Replay
235,0.9620253164556962,0.6058823529411764,0.5559105431309904,0.4139784946236559,EWC_Replay
235,0.9152542372881356,0.6927710843373494,0.5744047619047619,0.1559139784946236,EWC_Replay
235,0.95,0.5263157894736842,0.5783132530120482,0.260752688172043,EWC_Replay
235,0.9298245614035088,0.6947368421052632,0.5147058823529411,0.1209677419354838,EWC_Replay
235,0.9298245614035088,0.6792452830188679,0.4969879518072289,0.2553763440860215,EWC_Replay
235,0.8918918918918919,0.5389221556886228,0.4664536741214057,0.3602150537634409,EWC_Replay
235,0.8918918918918919,0.7289719626168224,0.3735294117647059,0.1505376344086021,EWC_Replay
235,0.9384615384615383,0.7258883248730964,0.3674698795180723,0.2526881720430107,EWC_Replay
235,0.946808510638298,0.3944444444444444,0.592814371257485,0.325268817204301,EWC_Replay
235,0.9558823529411764,0.5786516853932584,0.4629080118694362,0.2069892473118279,EWC_Replay
235,0.9264705882352942,0.4731182795698925,0.45,0.2069892473118279,EWC_Replay
235,0.9315068493150684,0.625,0.3614457831325301,0.239247311827957,EWC_Replay
235,0.8350515463917526,0.4397905759162304,0.431547619047619,0.2338709677419354,EWC_Replay
235,0.9594594594594594,0.6071428571428571,0.5323529411764706,0.2284946236559139,EWC_Replay
554,0.8591549295774648,0.6467661691542289,0.4588235294117647,0.282258064516129,EWC_Replay
554,0.8556701030927835,0.4904761904761904,0.4205882352941176,0.2123655913978494,EWC_Replay
554,0.9295774647887324,0.5590062111801242,0.5811209439528023,0.2903225806451613,EWC_Replay
554,0.9402985074626866,0.64,0.4454277286135693,0.2258064516129032,EWC_Replay
554,0.958904109589041,0.6195121951219512,0.433048433048433,0.2016129032258064,EWC_Replay
554,0.967032967032967,0.5405405405405406,0.4216867469879518,0.260752688172043,EWC_Replay
554,0.9710144927536232,0.5238095238095238,0.5782747603833865,0.2983870967741935,EWC_Replay
554,0.9384615384615383,0.6704545454545454,0.543026706231454,0.1720430107526881,EWC_Replay
554,0.9594594594594594,0.4951923076923077,0.4307228915662651,0.2473118279569892,EWC_Replay
554,0.9264705882352942,0.6380368098159509,0.5235294117647059,0.1478494623655914,EWC_Replay
554,0.9154929577464788,0.5869565217391305,0.4440894568690096,0.3629032258064516,EWC_Replay
554,0.8888888888888888,0.7678571428571429,0.4856230031948881,0.3467741935483871,EWC_Replay
554,0.9384615384615383,0.5379746835443038,0.6253776435045317,0.2258064516129032,EWC_Replay
554,1.0,0.7391304347826086,0.3682634730538922,0.1827956989247312,EWC_Replay
554,1.0,0.4532019704433497,0.5162241887905604,0.2849462365591398,EWC_Replay
554,0.9746835443037974,0.4943181818181818,0.4749262536873156,0.2258064516129032,EWC_Replay
554,0.9746835443037974,0.5176470588235295,0.5654952076677316,0.3924731182795699,EWC_Replay
554,0.9322033898305084,0.7409638554216867,0.5119047619047619,0.3198924731182795,EWC_Replay
554,0.9375,0.5631578947368421,0.5271084337349398,0.1881720430107527,EWC_Replay
554,0.9298245614035088,0.6736842105263158,0.4205882352941176,0.260752688172043,EWC_Replay
554,0.9298245614035088,0.6792452830188679,0.4487951807228915,0.1935483870967742,EWC_Replay
554,0.9324324324324323,0.5029940119760479,0.4472843450479233,0.260752688172043,EWC_Replay
554,0.918918918918919,0.7009345794392523,0.4,0.1854838709677419,EWC_Replay
554,0.9230769230769232,0.6294416243654822,0.4518072289156626,0.325268817204301,EWC_Replay
554,0.946808510638298,0.4,0.5658682634730539,0.1881720430107527,EWC_Replay
