Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
100,0.10518292682926826,0.22583423035522063,0.13514403292181065,0.10420054200541999,EWC_Replay
100,0.5938983050847457,0.05437572928821468,0.10286225402504472,0.01296296296296294,EWC_Replay
100,0.1711111111111111,0.08353510895883774,0.01872265966754154,0.01619433198380564,EWC_Replay
100,0.38176,0.09170403587443945,0.1661802575107296,0.04502103786816265,EWC_Replay
100,0.3544554455445545,0.26636771300448425,0.22896790980052034,0.06942496493688637,EWC_Replay
100,0.29207317073170724,0.25330444203683644,0.1966555183946488,0.0433768016472203,EWC_Replay
100,0.24323432343234322,0.12387543252595154,0.2352124891587164,0.16998597475455818,EWC_Replay
100,0.22879999999999998,0.1022573363431151,0.10540315876974227,0.09241192411924114,EWC_Replay
100,0.00519031141868508,0.12431842966194111,0.1384873949579831,0.06932052161976661,EWC_Replay
100,0.2238562091503268,0.14510226049515607,0.11687242798353906,0.18102981029810294,EWC_Replay
100,0.09847560975609751,0.16990185387131948,0.25818786367414787,0.17700680272108843,EWC_Replay
100,0.046917808219178056,0.20628385698808235,0.11877584780810584,0.051020408163265266,EWC_Replay
100,0.16136363636363632,0.10986267166042445,0.0017889087656529402,0.04818119423472886,EWC_Replay
100,0.532737030411449,0.02469733656174334,0.04686695278969954,0.05736325385694245,EWC_Replay
100,0.2774509803921569,0.24865446716899892,0.0938127090301003,0.0689087165408373,EWC_Replay
100,0.3323383084577114,0.21252653927813162,0.16049382716049382,0.06923076923076918,EWC_Replay
100,0.2910034602076125,0.3868055555555555,0.00477453580901856,0.08013605442176867,EWC_Replay
100,0.485240464344942,0.08344827586206892,0.03183023872679044,0.10367346938775508,EWC_Replay
100,0.4234323432343234,0.23412969283276447,0.10771929824561399,0.12566619915848526,EWC_Replay
100,0.30481481481481476,0.05956416464891039,0.14296228150873963,0.0,EWC_Replay
100,0.21888888888888886,0.07116104868913854,0.08438596491228068,0.10954015099519557,EWC_Replay
100,0.14999999999999997,0.31167728237791925,0.19371381306865176,0.12340136054421764,EWC_Replay
100,0.37152542372881353,0.2127853881278538,0.22744063324538258,0.02635327635327634,EWC_Replay
100,0.33168316831683164,0.1698808234019501,0.18026755852842805,0.15799588194921066,EWC_Replay
100,0.3409240924092409,0.1979522184300341,0.03614035087719296,0.13688639551192144,EWC_Replay
100,0.15299999999999997,0.08224513172966778,0.05383951682484894,0.12886178861788614,EWC_Replay
100,0.396383363471971,0.19816091954022988,0.045319335083114545,0.020797720797720742,EWC_Replay
100,0.1067796610169491,0.2719052744886975,0.11622073578595316,0.07618393960192169,EWC_Replay
100,0.15831809872029248,0.3189814814814815,0.041379310344827586,0.03632653061224484,EWC_Replay
100,0.19280821917808216,0.02543757292882144,0.07191413237924864,0.0038461538461538403,EWC_Replay
394,0.35975609756097554,0.2452099031216361,0.24954732510288063,0.2039295392953929,EWC_Replay
394,0.5220338983050847,0.1327887981330221,0.11198568872987473,0.0581196581196581,EWC_Replay
394,0.029629629629629624,0.13995157384987889,0.10358705161854767,0.07746288798920373,EWC_Replay
394,0.42432,0.28946188340807166,0.2602575107296137,0.15638148667601676,EWC_Replay
394,0.45775577557755776,0.33699551569506725,0.2563746747614917,0.21683029453015426,EWC_Replay
394,0.4935975609756097,0.24788732394366195,0.2461538461538461,0.10995195607412486,EWC_Replay
394,0.27161716171617156,0.22260668973471737,0.3285342584562012,0.1664796633941094,EWC_Replay
394,0.29408,0.21715575620767497,0.2600166251039069,0.21761517615176146,EWC_Replay
394,0.17958477508650517,0.27001090512540893,0.22336134453781514,0.13246396705559366,EWC_Replay
394,0.4398692810457517,0.25317545748116255,0.2581069958847736,0.2115176151761517,EWC_Replay
394,0.29573170731707316,0.19890948745910578,0.24206151288445552,0.21687074829931968,EWC_Replay
394,0.17876712328767125,0.11592632719393284,0.21273779983457403,0.219047619047619,EWC_Replay
394,0.45,0.2526841448189763,0.011627906976744179,0.16787920384351404,EWC_Replay
394,0.42218246869409654,0.0055690072639225,0.12463519313304716,0.18527349228611495,EWC_Replay
394,0.44803921568627453,0.3724434876210979,0.26404682274247493,0.175840768702814,EWC_Replay
394,0.3111111111111111,0.2993630573248407,0.2689711934156379,0.19932523616734135,EWC_Replay
394,0.18754325259515572,0.362962962962963,0.09248452696728554,0.1408163265306122,EWC_Replay
394,0.5824212271973466,0.17241379310344823,0.03324491600353667,0.14870748299319722,EWC_Replay
394,0.42970297029702964,0.19704209328782704,0.1707017543859649,0.22594670406732115,EWC_Replay
394,0.3155555555555556,0.10072639225181593,0.22907083716651333,0.0101139601139601,EWC_Replay
394,0.1229629629629629,0.1113607990012484,0.1598245614035087,0.1404255319148936,EWC_Replay
394,0.3268292682926829,0.3692144373673036,0.2618693134822167,0.24040816326530612,EWC_Replay
394,0.295593220338983,0.17465753424657532,0.21143359718557603,0.021937321937321903,EWC_Replay
394,0.15775577557755774,0.3310942578548212,0.2195652173913043,0.1246396705559368,EWC_Replay
394,0.523102310231023,0.2525597269624573,0.13456140350877188,0.1907433380084151,EWC_Replay
394,0.442,0.19862542955326457,0.2776531492666091,0.243360433604336,EWC_Replay
394,0.32947558770343577,0.23931034482758617,0.16710411198600172,0.0682336182336182,EWC_Replay
394,0.18338983050847452,0.26695371367061355,0.1598662207357859,0.17584076870281398,EWC_Replay
394,0.4987202925045703,0.3097222222222222,0.0012378426171529599,0.13183673469387752,EWC_Replay
394,0.2534246575342466,0.048541423570595064,0.10017889087656529,0.04259259259259256,EWC_Replay
1550,0.43567073170731707,0.2996770721205598,0.3107818930041152,0.2711382113821138,EWC_Replay
1550,0.5254237288135594,0.1612602100350058,0.26332737030411446,0.05754985754985751,EWC_Replay
1550,0.3522222222222222,0.35351089588377727,0.12878390201224843,0.09541160593792168,EWC_Replay
1550,0.5001599999999999,0.3403587443946188,0.18712446351931325,0.18513323983169702,EWC_Replay
1550,0.4267326732673268,0.34798206278026905,0.3479618386816999,0.24207573632538565,EWC_Replay
1550,0.5094512195121952,0.30465872156013,0.20183946488294313,0.19368565545641728,EWC_Replay
1550,0.49603960396039604,0.37324106113033445,0.35646140503035556,0.29396914446002803,EWC_Replay
1550,0.40608000000000005,0.3451467268623024,0.2921030756442228,0.23035230352303518,EWC_Replay
1550,0.15397923875432523,0.34198473282442743,0.23882352941176466,0.20947151681537401,EWC_Replay
1550,0.34509803921568627,0.22884822389666307,0.30469135802469133,0.23265582655826558,EWC_Replay
1550,0.38506097560975605,0.22028353326063246,0.3316708229426434,0.2548299319727891,EWC_Replay
1550,0.2825342465753425,0.21950162513542795,0.19718775847808107,0.21197278911564627,EWC_Replay
1550,0.4818181818181818,0.15930087390761546,0.09355992844364934,0.2017844886753603,EWC_Replay
1550,0.5323792486583184,0.02590799031476994,0.17442060085836908,0.1743338008415147,EWC_Replay
1550,0.4473856209150327,0.36942949407965553,0.18394648829431434,0.20329444063143445,EWC_Replay
1550,0.2825870646766169,0.2859872611464968,0.26008230452674896,0.1936572199730094,EWC_Replay
1550,0.2183391003460208,0.38310185185185186,0.11759504862953137,0.10285714285714283,EWC_Replay
1550,0.5592039800995025,0.14666666666666664,0.064367816091954,0.16993197278911562,EWC_Replay
1550,0.42508250825082505,0.27667804323094425,0.33350877192982453,0.3523141654978962,EWC_Replay
1550,0.45666666666666667,0.2128329297820823,0.18399264029438817,0.04900284900284898,EWC_Replay
1550,0.4496296296296296,0.1553058676654182,0.11877192982456138,0.17789979409746048,EWC_Replay
1550,0.21432926829268287,0.41910828025477703,0.21356492969396196,0.23251700680272105,EWC_Replay
1550,0.38033898305084735,0.32831050228310504,0.21723834652594545,0.029202279202279156,EWC_Replay
1550,0.38514851485148516,0.34777898158179854,0.3100334448160535,0.2451612903225806,EWC_Replay
1550,0.49273927392739275,0.3485779294653014,0.31175438596491223,0.27124824684431975,EWC_Replay
1550,0.5166666666666666,0.3548682703321878,0.3344262295081967,0.271680216802168,EWC_Replay
1550,0.5009041591320073,0.19333333333333333,0.09028871391076113,0.01111111111111108,EWC_Replay
1550,0.28847457627118644,0.31668460710441326,0.21622073578595313,0.20398078242964995,EWC_Replay
1550,0.483363802559415,0.3034722222222222,0.05446507515473033,0.16489795918367342,EWC_Replay
1550,0.4123287671232877,0.25017502917152856,0.16511627906976742,0.07720797720797715,EWC_Replay
6100,0.524390243902439,0.24198062432723355,0.3302057613168724,0.24783197831978318,EWC_Replay
6100,0.5244067796610169,0.08004667444574091,0.19928443649373878,0.1467236467236467,EWC_Replay
6100,0.4377777777777777,0.34358353510895884,0.04321959755030618,0.2016194331983805,EWC_Replay
6100,0.512,0.37152466367713,0.2932188841201716,0.23029453015427767,EWC_Replay
6100,0.4570957095709572,0.4540358744394618,0.3163920208152645,0.2635343618513324,EWC_Replay
6100,0.46554878048780485,0.3796316359696642,0.22023411371237459,0.1964310226492793,EWC_Replay
6100,0.4105610561056106,0.34994232987312573,0.33304423243712056,0.29649368863955117,EWC_Replay
6100,0.4992000000000001,0.36230248306997737,0.30008312551953453,0.2399728997289973,EWC_Replay
6100,0.14152249134948094,0.33347873500545255,0.26823529411764707,0.20384351407000684,EWC_Replay
6100,0.46797385620915033,0.3153928955866523,0.3065020576131687,0.24769647696476965,EWC_Replay
