Exemplar_Size,Method,Task 3
100,EWC_Replay,0.0363036303630363
100,EWC_Replay,0.1628664495114006
100,EWC_Replay,0.1357142857142857
100,EWC_Replay,0.0903010033444816
100,EWC_Replay,0.0031347962382445
100,EWC_Replay,0.1237113402061855
100,EWC_Replay,0.1978021978021978
100,EWC_Replay,0.0878378378378378
100,EWC_Replay,0.2457912457912457
100,EWC_Replay,0.0167224080267558
100,EWC_Replay,0.0107913669064748
100,EWC_Replay,0.0797101449275362
100,EWC_Replay,0.135593220338983
100,EWC_Replay,0.1784511784511784
100,EWC_Replay,0.1476510067114094
100,EWC_Replay,0.1237785016286645
100,EWC_Replay,0.1423487544483986
100,EWC_Replay,0.1661016949152542
100,EWC_Replay,0.2173913043478261
100,EWC_Replay,0.0662251655629139
100,EWC_Replay,0.0942760942760942
100,EWC_Replay,0.0571428571428571
100,EWC_Replay,0.1180327868852459
100,EWC_Replay,0.1237113402061855
100,EWC_Replay,0.0986394557823129
100,EWC_Replay,0.0337837837837837
100,EWC_Replay,0.1371237458193979
100,EWC_Replay,0.1036789297658862
100,EWC_Replay,0.1052631578947368
100,EWC_Replay,0.1633333333333333
235,EWC_Replay,0.066006600660066
235,EWC_Replay,0.2182410423452769
235,EWC_Replay,0.0107142857142857
235,EWC_Replay,0.2441471571906354
235,EWC_Replay,0.0940438871473354
235,EWC_Replay,0.0790378006872852
235,EWC_Replay,0.2783882783882784
235,EWC_Replay,0.1385135135135135
235,EWC_Replay,0.1279461279461279
235,EWC_Replay,0.2006688963210702
235,EWC_Replay,0.0575539568345323
235,EWC_Replay,0.1594202898550724
235,EWC_Replay,0.1728813559322033
235,EWC_Replay,0.0774410774410774
235,EWC_Replay,0.2416107382550336
235,EWC_Replay,0.1302931596091205
235,EWC_Replay,0.1779359430604982
235,EWC_Replay,0.1728813559322033
235,EWC_Replay,0.1638795986622073
235,EWC_Replay,0.1721854304635761
235,EWC_Replay,0.1919191919191919
235,EWC_Replay,0.0857142857142857
235,EWC_Replay,0.121311475409836
235,EWC_Replay,0.1615120274914089
235,EWC_Replay,0.0986394557823129
235,EWC_Replay,0.1081081081081081
235,EWC_Replay,0.0836120401337792
235,EWC_Replay,0.1270903010033444
235,EWC_Replay,0.1809210526315789
235,EWC_Replay,0.1766666666666667
554,EWC_Replay,0.0858085808580858
554,EWC_Replay,0.1726384364820846
554,EWC_Replay,0.0642857142857142
554,EWC_Replay,0.0769230769230769
554,EWC_Replay,0.1786833855799373
554,EWC_Replay,0.2474226804123711
554,EWC_Replay,0.2051282051282051
554,EWC_Replay,0.1621621621621621
554,EWC_Replay,0.2222222222222222
554,EWC_Replay,0.2140468227424749
554,EWC_Replay,0.0719424460431654
554,EWC_Replay,0.2391304347826087
554,EWC_Replay,0.3423728813559322
554,EWC_Replay,0.2121212121212121
554,EWC_Replay,0.2382550335570469
554,EWC_Replay,0.0260586319218241
554,EWC_Replay,0.1921708185053381
554,EWC_Replay,0.2305084745762712
554,EWC_Replay,0.1872909698996655
554,EWC_Replay,0.1622516556291391
554,EWC_Replay,0.1717171717171716
554,EWC_Replay,0.1607142857142857
554,EWC_Replay,0.1573770491803278
554,EWC_Replay,0.1958762886597938
554,EWC_Replay,0.2687074829931973
554,EWC_Replay,0.1216216216216216
554,EWC_Replay,0.1939799331103679
554,EWC_Replay,0.1103678929765886
554,EWC_Replay,0.1381578947368421
554,EWC_Replay,0.15
1303,EWC_Replay,0.0363036303630363
1303,EWC_Replay,0.1856677524429967
1303,EWC_Replay,0.1392857142857143
1303,EWC_Replay,0.2307692307692307
1303,EWC_Replay,0.0376175548589341
1303,EWC_Replay,0.2164948453608247
1303,EWC_Replay,0.2234432234432234
1303,EWC_Replay,0.1655405405405405
1303,EWC_Replay,0.2289562289562289
1303,EWC_Replay,0.2374581939799331
1303,EWC_Replay,0.1294964028776978
1303,EWC_Replay,0.2572463768115942
1303,EWC_Replay,0.288135593220339
1303,EWC_Replay,0.3299663299663299
1303,EWC_Replay,0.1677852348993288
1303,EWC_Replay,0.1758957654723127
1303,EWC_Replay,0.2491103202846975
1303,EWC_Replay,0.2576271186440678
1303,EWC_Replay,0.2207357859531772
1303,EWC_Replay,0.2317880794701986
1303,EWC_Replay,0.1885521885521885
1303,EWC_Replay,0.2142857142857142
1303,EWC_Replay,0.1967213114754098
1303,EWC_Replay,0.2164948453608247
1303,EWC_Replay,0.163265306122449
1303,EWC_Replay,0.1756756756756756
1303,EWC_Replay,0.2240802675585284
1303,EWC_Replay,0.1605351170568562
1303,EWC_Replay,0.1414473684210526
1303,EWC_Replay,0.2233333333333333
135,EWC_Replay,0.0132013201320132
135,EWC_Replay,0.0390879478827361
135,EWC_Replay,0.1642857142857142
135,EWC_Replay,0.0903010033444816
135,EWC_Replay,0.1410658307210031
135,EWC_Replay,0.2130584192439862
135,EWC_Replay,0.2197802197802197
135,EWC_Replay,0.1587837837837837
135,EWC_Replay,0.1313131313131313
135,EWC_Replay,0.0668896321070234
135,EWC_Replay,0.1618705035971223
135,EWC_Replay,0.1666666666666666
135,EWC_Replay,0.2067796610169491
135,EWC_Replay,0.0235690235690235
135,EWC_Replay,0.2483221476510067
135,EWC_Replay,0.0456026058631921
135,EWC_Replay,0.0391459074733096
135,EWC_Replay,0.1966101694915254
135,EWC_Replay,0.1404682274247491
135,EWC_Replay,0.0794701986754966
135,EWC_Replay,0.0404040404040404
135,EWC_Replay,0.0285714285714285
135,EWC_Replay,0.101639344262295
135,EWC_Replay,0.1718213058419244
135,EWC_Replay,0.0204081632653061
135,EWC_Replay,0.2094594594594594
135,EWC_Replay,0.1237458193979933
135,EWC_Replay,0.1839464882943144
135,EWC_Replay,0.1809210526315789
135,EWC_Replay,0.02
100,Random,0.1353135313531353
100,Random,0.1368078175895765
100,Random,0.0285714285714285
100,Random,0.2441471571906354
100,Random,0.1504702194357366
100,Random,0.1237113402061855
100,Random,0.1941391941391941
100,Random,0.0101351351351351
100,Random,0.1178451178451178
100,Random,0.2341137123745819
100,Random,0.118705035971223
100,Random,0.0217391304347826
100,Random,0.0203389830508474
100,Random,0.0909090909090909
100,Random,0.0436241610738255
100,Random,0.1856677524429967
100,Random,0.0142348754448398
100,Random,0.1966101694915254
100,Random,0.0066889632107023
100,Random,0.043046357615894
100,Random,0.1178451178451178
100,Random,0.0428571428571428
100,Random,0.1180327868852459
100,Random,0.1443298969072164
100,Random,0.163265306122449
100,Random,0.1486486486486486
100,Random,0.1939799331103679
100,Random,0.1003344481605351
100,Random,0.0493421052631578
100,Random,0.1166666666666666
235,Random,0.0561056105610561
235,Random,0.1921824104234527
235,Random,0.2357142857142857
235,Random,0.1839464882943144
