Exemplar_Size,Task 2,Task 3,Task 4,Task 5,Method
100,0.9658119658119658,0.9873417721518988,1.0,1.0,EWC_Replay
100,0.9725274725274726,1.0,1.0,1.0,EWC_Replay
100,0.9710144927536232,0.9333333333333332,1.0,0.9873417721518988,EWC_Replay
100,0.9756097560975612,0.968421052631579,0.9873417721518988,1.0,EWC_Replay
100,0.971264367816092,0.9907407407407408,0.9611650485436894,0.9942528735632185,EWC_Replay
100,0.971264367816092,0.9907407407407408,0.9611650485436894,1.0,EWC_Replay
100,0.9907407407407408,0.9901960784313728,0.968421052631579,0.9827586206896552,EWC_Replay
100,0.9804878048780488,0.968421052631579,1.0,0.9333333333333332,EWC_Replay
100,0.976303317535545,0.968421052631579,1.0,0.9901960784313728,EWC_Replay
100,0.994475138121547,1.0,1.0,0.9514563106796116,EWC_Replay
100,0.9680851063829788,1.0,1.0,0.968421052631579,EWC_Replay
100,0.9756097560975612,0.9705882352941178,0.9873417721518988,0.968421052631579,EWC_Replay
100,0.9851301115241636,0.9907407407407408,0.9333333333333332,1.0,EWC_Replay
100,0.9668246445497632,0.9333333333333332,0.9873417721518988,0.9942528735632185,EWC_Replay
100,0.9851301115241636,1.0,0.9873417721518988,1.0,EWC_Replay
100,0.9745762711864407,1.0,1.0,0.9873417721518988,EWC_Replay
100,0.961904761904762,0.9333333333333332,0.9805825242718448,0.968421052631579,EWC_Replay
100,0.9946524064171124,0.9514563106796116,0.968421052631579,0.9333333333333332,EWC_Replay
100,0.9545454545454546,0.9746835443037974,1.0,1.0,EWC_Replay
100,0.9881422924901186,0.9333333333333332,0.9708737864077672,0.9907407407407408,EWC_Replay
100,0.9696969696969696,1.0,0.9942528735632185,1.0,EWC_Replay
100,0.971563981042654,1.0,1.0,0.968421052631579,EWC_Replay
100,0.9787234042553192,0.9514563106796116,1.0,0.9907407407407408,EWC_Replay
100,0.9776951672862454,0.9873417721518988,0.9514563106796116,1.0,EWC_Replay
100,0.9787234042553192,0.9873417721518988,0.9901960784313728,0.9942528735632185,EWC_Replay
100,0.9918699186991872,0.9885057471264368,1.0,1.0,EWC_Replay
100,0.9814126394052044,1.0,0.9708737864077672,1.0,EWC_Replay
100,0.9800995024875622,0.9514563106796116,0.9746835443037974,0.9901960784313728,EWC_Replay
100,0.9883720930232558,0.9907407407407408,0.9333333333333332,0.968421052631579,EWC_Replay
100,0.9960474308300395,1.0,0.9901960784313728,1.0,EWC_Replay
300,0.9572649572649572,0.9873417721518988,0.9907407407407408,1.0,EWC_Replay
300,0.967032967032967,1.0,0.931372549019608,0.9722222222222222,EWC_Replay
300,0.9673913043478262,0.7333333333333333,0.9722222222222222,0.9746835443037974,EWC_Replay
300,0.951219512195122,0.9578947368421052,0.9873417721518988,0.9942528735632185,EWC_Replay
300,0.9367816091954024,0.9629629629629628,0.9514563106796116,1.0,EWC_Replay
300,0.9655172413793104,0.9537037037037036,0.9514563106796116,0.9705882352941178,EWC_Replay
300,0.9814814814814816,0.9705882352941178,0.968421052631579,0.9885057471264368,EWC_Replay
300,0.9609756097560976,0.968421052631579,0.989247311827957,0.9333333333333332,EWC_Replay
300,0.976303317535545,0.9578947368421052,1.0,0.931372549019608,EWC_Replay
300,0.9613259668508288,0.9814814814814816,1.0,0.9514563106796116,EWC_Replay
300,0.9787234042553192,1.0,0.9722222222222222,0.968421052631579,EWC_Replay
300,0.983739837398374,0.9705882352941178,0.9873417721518988,0.968421052631579,EWC_Replay
300,0.9442379182156134,0.9907407407407408,0.6666666666666666,0.9901960784313728,EWC_Replay
300,0.9478672985781992,0.8666666666666667,0.9873417721518988,0.9827586206896552,EWC_Replay
300,0.9851301115241636,1.0,0.9873417721518988,0.9803921568627452,EWC_Replay
300,0.9491525423728814,1.0,0.9814814814814816,0.9746835443037974,EWC_Replay
300,0.9714285714285714,0.7333333333333333,0.9514563106796116,0.968421052631579,EWC_Replay
300,0.9839572192513372,0.9514563106796116,0.968421052631579,0.9333333333333332,EWC_Replay
300,0.9454545454545454,0.9873417721518988,0.9607843137254902,0.9942528735632185,EWC_Replay
300,0.9802371541501976,0.5333333333333333,0.9611650485436894,0.9814814814814816,EWC_Replay
300,0.9696969696969696,1.0,0.9885057471264368,0.9607843137254902,EWC_Replay
300,0.971563981042654,1.0,0.9873417721518988,0.968421052631579,EWC_Replay
300,0.9680851063829788,0.9514563106796116,0.989247311827957,0.9629629629629628,EWC_Replay
300,0.9628252788104088,0.9873417721518988,0.9514563106796116,0.9705882352941178,EWC_Replay
300,0.9734042553191492,0.9746835443037974,0.9803921568627452,0.9942528735632185,EWC_Replay
300,0.983739837398374,0.9885057471264368,0.9611650485436894,1.0,EWC_Replay
300,0.9739776951672864,0.9873417721518988,0.9514563106796116,0.9629629629629628,EWC_Replay
300,0.9751243781094528,0.9611650485436894,0.9873417721518988,0.9803921568627452,EWC_Replay
