Exemplar_Size,Task 1,Task 2,Task 3,Task 4,Method
100,0.9578947368421054,0.819607843137255,0.509090909090909,0.46419753086419746,EWC_Replay
100,0.9846153846153847,0.5555555555555556,0.4119402985074627,0.37037037037037035,EWC_Replay
100,0.975609756097561,0.3153846153846153,0.46060606060606063,0.4469135802469135,EWC_Replay
100,0.9666666666666666,0.46181818181818174,0.36,0.22962962962962954,EWC_Replay
100,0.9619047619047618,0.42105263157894735,0.34857142857142853,0.23209876543209873,EWC_Replay
100,0.975,0.7132075471698114,0.40588235294117647,0.38024691358024687,EWC_Replay
100,0.9772727272727272,0.7578947368421052,0.4542857142857143,0.22222222222222215,EWC_Replay
100,1.0,0.4339622641509434,0.36969696969696975,0.4814814814814815,EWC_Replay
100,0.96,0.5811320754716981,0.4970588235294118,0.4,EWC_Replay
100,0.9894736842105264,0.6823529411764706,0.4545454545454545,0.328395061728395,EWC_Replay
100,0.985,0.660377358490566,0.5294117647058822,0.34074074074074073,EWC_Replay
100,0.975,0.8075471698113208,0.48235294117647054,0.32592592592592584,EWC_Replay
100,0.9860465116279069,0.28888888888888886,0.4205882352941176,0.4666666666666666,EWC_Replay
100,0.9853658536585366,0.5054545454545454,0.5114285714285713,0.2172839506172839,EWC_Replay
100,0.9894736842105264,0.7735849056603773,0.45588235294117646,0.3555555555555555,EWC_Replay
100,1.0,0.6901960784313725,0.49696969696969695,0.38765432098765423,EWC_Replay
100,0.9794871794871796,0.537037037037037,0.4352941176470589,0.35061728395061725,EWC_Replay
100,0.9846153846153847,0.4925925925925926,0.38823529411764707,0.3753086419753086,EWC_Replay
100,0.976190476190476,0.6245614035087719,0.6,0.2345679012345679,EWC_Replay
100,0.9804878048780488,0.4928571428571429,0.22686567164179103,0.3679012345679012,EWC_Replay
100,0.9860465116279069,0.5929824561403508,0.4205882352941176,0.49382716049382713,EWC_Replay
100,1.0,0.690566037735849,0.41764705882352937,0.29135802469135796,EWC_Replay
100,0.9891891891891891,0.5692307692307692,0.46268656716417916,0.3555555555555555,EWC_Replay
100,0.9800000000000001,0.6377358490566037,0.39999999999999997,0.33086419753086416,EWC_Replay
100,0.976190476190476,0.5578947368421052,0.5571428571428572,0.22222222222222218,EWC_Replay
100,0.980952380952381,0.8436363636363635,0.2545454545454545,0.3679012345679012,EWC_Replay
100,0.9743589743589745,0.46923076923076923,0.41492537313432837,0.3358024691358025,EWC_Replay
100,0.9894736842105264,0.8075471698113207,0.44117647058823517,0.3851851851851851,EWC_Replay
100,0.9794871794871796,0.5592592592592592,0.38235294117647056,0.35061728395061725,EWC_Replay
100,0.9897435897435898,0.5407407407407407,0.44179104477611936,0.3185185185185184,EWC_Replay
142,0.9947368421052631,0.6862745098039216,0.509090909090909,0.3654320987654321,EWC_Replay
142,0.9794871794871796,0.5444444444444445,0.40597014925373137,0.3481481481481481,EWC_Replay
142,0.9853658536585366,0.24999999999999994,0.3848484848484848,0.419753086419753,EWC_Replay
142,0.9619047619047618,0.4254545454545454,0.4171428571428571,0.23209876543209873,EWC_Replay
